_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentimen,data_tweet
778245527,FALSE,finalized,5,8/31/15 10:11,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/RICbduIACc
778245528,FALSE,finalized,5,09/01/2015 02:31,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/U0kEOe5fMt
778245529,FALSE,finalized,5,09/01/2015 16:25,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/f5MiuhqaBy
778245530,FALSE,finalized,5,09/01/2015 13:30,Relevant,#PT: The unit attacked by IS was responsible for targeting Muslim Scholars and imprisoning the youth. http://t.co/f4LhfmEhzh
778245531,FALSE,finalized,5,09/02/2015 07:52,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/zb8vVBiSY4
778245532,FALSE,finalized,5,09/01/2015 16:31,Relevant,Telnet attacked from 124.13.172.40 (STREAMYX-HOME-SOUTHERN MY)
778245533,FALSE,finalized,5,8/28/15 20:39,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/wGWiQmICL1
778245534,FALSE,finalized,5,8/28/15 20:39,Relevant,I attacked Robot-lvl 1 and I've earned a total of 16000 free satoshis! http://t.co/2PZcXSkNCg #robotcoingame #Bitcoin #FreeBitcoin
778245535,FALSE,finalized,5,8/28/15 7:38,Not Relevant,#TBT Remember that time Patrick Kane attacked a cab driver over .20
778245536,FALSE,finalized,5,8/29/15 23:14,Not Relevant,im feeling attacked http://t.co/91jvYCxXVi
778245537,FALSE,finalized,5,8/28/15 7:29,Not Relevant,IK Only Troll His Pol Rivals Never Literally Abused Them Or Attacked Their Families. While All Of Them Literally Abuse IK. Loosers
778245538,FALSE,finalized,5,8/27/15 17:29,Not Relevant,"That 'attitude problem' is a result of constantly being belittled bashed attacked &amp; demoralized. 
FUCK YOU @HOT97"
778245539,FALSE,finalized,5,8/28/15 17:00,Not Relevant,I must've forgot the memo where getting attacked by a resident and receiving a concussion was funny
778245540,FALSE,finalized,7,8/27/15 16:12,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/NhxSe3RTHX
778245541,FALSE,finalized,5,8/29/15 12:52,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/LHBZHWq4B9
778245542,FALSE,finalized,5,09/02/2015 10:25,Not Relevant,@envw98 @NickCoCoFree @JulieDiCaro @jdabe80 Why am I the worst person? Questioning how julie attacked him?  Do you guys have no empathy?
778245543,FALSE,finalized,5,09/01/2015 18:24,Relevant,Kelly Osbourne attacked for racist Donald Trump remark about Latinos on The View http://t.co/7nAgdSAdWP
778245544,FALSE,finalized,5,09/01/2015 16:42,Not Relevant,@eunice_njoki aiii she needs to chill and answer calmly its not like she's being attacked
778245545,FALSE,finalized,5,8/29/15 12:04,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/mXZ7yX8ld1
778245546,FALSE,finalized,5,8/29/15 22:58,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/e4YDbM4Dx6
778245547,FALSE,finalized,5,09/02/2015 08:53,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/T1aa5Ov7Eg
778245548,FALSE,finalized,5,8/27/15 17:07,Not Relevant,I attacked Robot-lvl 19 and I've earned a total of 6615434 free satoshis! http://t.co/DMLJ1aGoTw #robotcoingame #Bitcoin #FreeBitcoin
778245549,FALSE,finalized,5,8/27/15 22:42,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/PuVOZi3Pa3
778245550,FALSE,finalized,5,09/01/2015 00:24,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/EMDJNNltP0
778245551,FALSE,finalized,5,8/28/15 11:30,Not Relevant,@christinalavv @lindsay_wynn3 I just saw these tweets and I feel really attacked
778245552,FALSE,finalized,5,09/01/2015 18:17,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/a6wmbnR51S
778245553,FALSE,finalized,5,09/02/2015 08:57,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/ETg0prBP4G
778245554,FALSE,finalized,5,09/02/2015 03:14,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/yUBKHf9iyh
778245555,FALSE,finalized,5,8/28/15 7:42,Relevant,TV program I saw said US air plane flew to uranium mine in Fukushima and attacked by machine gun when student army were digging it.
778245556,FALSE,finalized,5,8/30/15 8:15,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/e4wK8Uri8A
778245557,FALSE,finalized,5,8/27/15 20:59,Not Relevant,@LogitechG BUT THEN THE FIRE NATION ATTACKED....
778245558,FALSE,finalized,5,8/27/15 15:45,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/7kxGS7VDFy
778245559,FALSE,finalized,5,8/31/15 8:16,Not Relevant,Metro Nashville Police - simply the best.   Thank you for protecting us.    911 call: http://t.co/ZWIG51QECF via @AOL
778245560,FALSE,finalized,5,8/27/15 22:06,Not Relevant,@MageAvexis &lt; things. And what if we get attacked?
778245561,FALSE,finalized,5,8/28/15 4:21,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/1pDJoq4Jc1
778245562,FALSE,finalized,6,8/27/15 15:22,Not Relevant,#WeLoveLA #NHLDucks Avalanche Defense: How They Match vs St. Louis Blues http://t.co/9v1RVCOMH2 #SportsRoadhouse
778245563,FALSE,finalized,5,8/29/15 21:10,Relevant,I was having such a peaceful happy Twitter experience ...then *AVALANCHE OF IDIOCY*!!!!!! https://t.co/iIR1v39THE
778245564,FALSE,finalized,5,8/27/15 17:19,Not Relevant,I liked a @YouTube video http://t.co/TNXQuOr1wb Kalle Mattson - 'Avalanche' (Official Video)
778245565,FALSE,finalized,5,8/27/15 16:51,Not Relevant,Car Receiving tube Installation for Avalanche Sound Output HHw
778245566,FALSE,finalized,5,8/27/15 18:27,Not Relevant,if this fucking is true i will be decapitated and throw my head into a avalanche  https://t.co/4cw6Nmmw1O
778245567,FALSE,finalized,5,8/27/15 14:16,Not Relevant,we'll crash down like an avalanche
778245568,FALSE,finalized,5,8/29/15 11:40,Not Relevant,#Colorado #Avalanche Men's Official Colorado Avalanche Reebok T-Shirt XL Blue 100% Cotton http://t.co/ZNSvsTGwx3 #NHL #Hockey
778245569,FALSE,finalized,5,8/27/15 18:25,Not Relevant,2 TIX 10/3 Frozen Fury XVII: Los Angeles Kings v Avalanche 103 Row:AA MGM Grand http://t.co/kBtZZZG2Tp
778245570,FALSE,finalized,5,8/28/15 5:15,Not Relevant,I BET YOU DIDNT KNOW I KICK BOX TOO! https://t.co/rBrw8pWiPJ
778245571,FALSE,finalized,6,8/27/15 13:43,Not Relevant,A little piece I wrote for the Avalanche Designs blog! I'd appreciate it greatly if you checked it out :-)  https://t.co/rfvjh58eF2
778245572,FALSE,finalized,5,8/27/15 17:43,Relevant,'One glance and the avalanche drops. One look and my heartbeat stops.' Oh WALK THE MOON how you get me.. I couldn't have said it better.
778245573,FALSE,finalized,6,8/27/15 16:04,Not Relevant,Photo: #Repost @gregskazphotography with @repostapp. åáåáåá @rainierarms Avalanche Ambi Charging Handle... http://t.co/t3dK3OoV7e
778245574,FALSE,finalized,5,8/27/15 17:02,Not Relevant,PATRICK ROY 1998-99 UPPER DECK SPX #171 FINITE 1620 MADE COLORADO AVALANCHE MINT http://t.co/uHfM1r3Tq5 http://t.co/QulgaKebHB
778245575,FALSE,finalized,5,8/27/15 17:10,Not Relevant,Musician Kalle Mattson Recreates 34 Classic Album Covers in Clever Music Video for 'Avalanche' http://t.co/yDJpOpH1DW
778245576,FALSE,finalized,5,8/30/15 8:59,Not Relevant,@cierranb5678 I was just there and my dad told me he would never let me get an Avalanche
778245577,FALSE,finalized,5,09/01/2015 19:29,Not Relevant,Beautiful Sweet Avalanche Faith and Akito roses with lots of frothy gyp. http://t.co/RaqUpzFkJY #weddinghour http://t.co/quNxocXCgA
778245578,FALSE,finalized,5,09/01/2015 16:47,Not Relevant,1-6 TIX Calgary Flames vs COL Avalanche Preseason 9/29 Scotiabank Saddledome http://t.co/5G8qA6mPxm
778245579,FALSE,finalized,5,09/01/2015 17:40,Not Relevant,Secrets up avalanche: catechize inner self for the confidential communication as respects creating worth in len...
778245580,FALSE,finalized,5,09/01/2015 19:01,Not Relevant,As you can imagine I had plenty to talk about with a maths teacher from Liverpool of a similar age into music !
778245581,FALSE,finalized,5,09/01/2015 19:57,Not Relevant,http://t.co/p5PnsRPH5G -RARE VINTAGE COLLECTABLE WINDRIVER AVALANCHE EDT 60ML SPRAY FOR MEN#Deals_UK http://t.co/wkZIYnyyrY
778245582,FALSE,finalized,6,8/27/15 14:56,Relevant,PLUS PERFORMANCE CHIP FUEL SAVER CHEVY SILVERADO/AVALANCHE/BLAZER/TAHOE http://t.co/eocKbeOGm0 http://t.co/cvjCidgEZ7
778245583,FALSE,finalized,5,8/31/15 20:08,Not Relevant,the fall of leaves from a poplar is as fully ordained as the tumbling of an avalanche - Spurgeon
778245584,FALSE,finalized,5,09/01/2015 18:58,Relevant,Dorion: Sens looking for consistency from Hoffman #ColoradoAvalanche #Avalanche http://t.co/msK68XoY7T http://t.co/ykWKx0QKtX
778245585,FALSE,finalized,5,8/29/15 18:42,Not Relevant,@Avalanche need anyone to carry your bag? ??
778245586,FALSE,finalized,7,8/27/15 16:26,Not Relevant,I saw two great punk bands making original music last week. Check em out here!! @GHOSTOFTHEAV @MontroseBand https://t.co/WdvxjsQwic
778245587,FALSE,finalized,5,8/29/15 10:38,Not Relevant,Musician Kalle Mattson Recreates 34 Classic Album Covers in Clever Music Video for 'Avalanche' http://t.co/97eWeUWybf
778245588,FALSE,finalized,5,8/28/15 11:46,Not Relevant,2 TIX 10/3 Frozen Fury XVII: Los Angeles Kings v Avalanche 216 Row:L MGM Grand http://t.co/qyCwho8guN
778245589,FALSE,finalized,5,8/29/15 11:33,Not Relevant,GREAT PERFORMANCE CHIP FUEL/GAS SAVER CHEVY TAHOE/BLAZER/AVALANCHE/S-10 http://t.co/iCrZi5TqC5 http://t.co/ONxhKfHn2a
778245590,FALSE,finalized,5,8/28/15 20:10,Not Relevant,Musician Kalle Mattson Recreates 34 Classic Album Covers in Clever Music Video for ‰Û÷Avalanche‰Ûª http://t.co/VBSwhz4s2V
778245591,FALSE,finalized,6,8/27/15 15:36,Relevant,driving the avalanche after having my car for a week is like driving a tank
778245592,FALSE,finalized,5,8/28/15 2:00,Not Relevant,FC Maid Agency presents Musician Kalle Mattson Recreates 34 Classic Album Covers in Clever Music Video for... http://t.co/BObrp2qwCb
778245593,FALSE,finalized,6,8/27/15 16:19,Not Relevant,Free Ebay Sniping RT? http://t.co/RqIPGQslT6 Chevrolet : Avalanche Ltz Lifted 4x4 Truck ?Please Favorite &amp; Share
778245594,FALSE,finalized,5,8/29/15 14:49,Relevant,02 03 04 05 AVALANCHE 1500 REAR AXLE ASSEMBLY 2055271 http://t.co/VxZhZsAlra http://t.co/HmXWRkbLS0
778245595,FALSE,finalized,7,8/27/15 15:25,Relevant,Chiasson Sens can't come to deal #ColoradoAvalanche #Avalanche http://t.co/2bk7laGMa9 http://t.co/bkDGCfsuiQ
778245596,FALSE,finalized,5,8/29/15 20:39,Relevant,Senators have another year to determine Hoffman's v... #ColoradoAvs #NHLAvalanche http://t.co/CIzZOc6f0D http://t.co/PEmYHD3Nfz
778245597,FALSE,finalized,5,8/27/15 17:33,Not Relevant,Paul Rudd Emile Hirsch David Gordon Green 'Prince Avalanche' Q&amp;A | Filmmakers at Google http://t.co/e4QonKzndZ  #entretenimento #Video
778245598,FALSE,finalized,5,8/28/15 3:06,Not Relevant,Great one time deal on all Avalanche music and with purchase get a Neal Rigga shirt http://t.co/4VIRXkgMpC
778245599,FALSE,finalized,5,8/28/15 5:40,Not Relevant,.@bigperm28 was drafted by the @Avalanche in 2005 (rd. 4 #124) overall. Played last season in @UtahGrizz. http://t.co/gPGTAfMKt0
778245600,FALSE,finalized,5,8/27/15 17:38,Not Relevant,I HAVE GOT MORE VIDEOS THAN YOU RAPPERS GOT SONGS! http://t.co/pBLvPM6C27
778245601,FALSE,finalized,5,8/31/15 3:54,Not Relevant,@Mano_twits @Kolaveriboy avast an avalanche of andals
778245602,FALSE,finalized,5,09/01/2015 02:34,Not Relevant,@funkflex yo flex im here https://t.co/2AZxdLCXgA
778245603,FALSE,finalized,5,8/28/15 3:00,Not Relevant,You are the avalanche. One world away. My make believing. While I'm wide awake.
778245604,FALSE,finalized,5,8/28/15 7:34,Not Relevant,The possible new jerseys for the Avalanche next year. ???? http://t.co/nruzhR5XQu
778245605,FALSE,finalized,5,8/31/15 8:16,Not Relevant,Colorado Avalanche @ Anaheim Ducks 1-7 tickets 10/1 preseason http://t.co/XRU1WowZYG
778245606,FALSE,finalized,5,09/01/2015 02:31,Not Relevant,What a feat! Watch the #BTS of @kallemattson's incredible music video for #Avalanche: https://t.co/3W6seA9tuv ????
778245607,FALSE,finalized,5,09/01/2015 17:45,Relevant,Avalanche City - Sunset http://t.co/48h3tLvLXr #nowplay #listen #radio
778245608,FALSE,finalized,5,8/29/15 18:49,Relevant,@90sAngelicMalik listen to wtm avalanche and take a deep breath
778245609,FALSE,finalized,5,8/28/15 20:37,Relevant,Now there's an avalanche... These men are lunatics #livingontheedge
778245610,FALSE,finalized,5,8/28/15 2:55,Relevant,Chevrolet : Avalanche LT 2011 lt used 5.3 l v 8 16 v automatic 4 wd pickup truck premium b‰Û_ http://t.co/OBkY8Pc89H http://t.co/dXIRnTdSrd
778245611,FALSE,finalized,5,09/02/2015 08:53,Not Relevant,No snowflake in an avalanche ever feels responsible.
778245612,FALSE,finalized,5,8/28/15 20:36,Relevant,STAR WARS POWER OF THE JEDI COLLECTION 1 BATTLE DROID HASBRO - Full read by eBay http://t.co/xFguklrlTf http://t.co/FeGu8hWMc4
778245613,FALSE,finalized,5,8/29/15 10:22,Relevant,CIVIL WAR GENERAL BATTLE BULL RUN HERO COLONEL 2nd NEW HAMPSHIRE LETTER SIGNED ! http://t.co/Ot0tFFpBYB http://t.co/zaRBwep9LD
778245614,FALSE,finalized,5,09/01/2015 02:34,Not Relevant,Dragon Ball Z: Battle Of Gods (2014) - Rotten Tomatoes http://t.co/jDDNhmrmMJ via @RottenTomatoes
778245615,FALSE,finalized,5,8/31/15 7:34,Not Relevant,I added a video to a @YouTube playlist http://t.co/wedWyn9kfS World Of Tanks - Battle Assistant Mod Bat Chat Arti kaboom
778245616,FALSE,finalized,5,09/01/2015 16:41,Not Relevant,"YA BOY CLIP VS 4KUS FULL BATTLE

@15MofeRadio @Heavybag201 @battle_dom @QOTRING @BattleRapChris @Hughes1128 

https://t.co/7SPyDy1csc"
778245617,FALSE,finalized,5,8/29/15 11:47,Relevant,Indeed!! I am fully aware of that battle! I support you in that fight!!  https://t.co/MctJnZX4H8
778245618,FALSE,finalized,5,09/01/2015 12:06,Not Relevant,It's baaaack!  Petersen's Bowhunting Battle of the Bows.  Make sure you head on over and cast your vote for your... http://t.co/FJ73gDvg2n
778245619,FALSE,finalized,5,8/30/15 8:05,Not Relevant,"#Tb #throwback ??

??~ You want a battle? Here's a War! ~ ?? https://t.co/B0ZJWgmaIW"
778245620,FALSE,finalized,5,8/28/15 3:08,Not Relevant,Kelby Tomlinson mild-mannered 2nd baseman for a great metropolitan team fights a never-ending battle for hits RBI and the #SFGiants way.
778245621,FALSE,finalized,5,09/01/2015 09:29,Relevant,Black Eye 9: A space battle occurred at Star M27329 involving 1 fleets totaling 1236 ships with 7 destroyed
778245622,FALSE,finalized,5,8/29/15 10:03,Not Relevant,What really happened in the Taken King Story Trailer. A space battle that ripped a hole in Saturn. @EyTay @neur0sis http://t.co/ZYRZX6dfki
778245623,FALSE,finalized,5,8/28/15 20:10,Not Relevant,THESE AFTER BATTLE ANIMATIONS ARE SO FUCKING MUCH
778245624,FALSE,finalized,5,8/29/15 10:37,Not Relevant,See what happens with NO Battle of the Block @CBSBigBrother!?! ???? finally
778245625,FALSE,finalized,6,8/27/15 16:01,Not Relevant,#DU19 who gon get in this rap battle with me
778245626,FALSE,finalized,5,8/31/15 8:54,Not Relevant,Do Your Own Thing: The Battle of Internal vs External Motivation: http://t.co/w9P3hAuHEi
778245627,FALSE,finalized,5,8/29/15 11:47,Relevant,#environment Lone Pine trees growing across the country in remembrance of battle at Gallipoli 100 years ago: T... http://t.co/GJCAAnfCYk
778245628,FALSE,finalized,5,8/29/15 10:22,Not Relevant,Check out this item I just got! [Phantasmal Cummerbund] http://t.co/qrHJEI7gRq #Warcraft
778245629,FALSE,finalized,5,09/01/2015 13:44,Not Relevant,@JackiSheaffer I have the same battle!
778245630,FALSE,finalized,5,09/02/2015 03:13,Relevant,A young German stormtrooper engaged in the Battle of the Somme 1916. [800 ÌÑ 582 ] http://t.co/yxvMifLvc4
778245631,FALSE,finalized,5,8/27/15 17:33,Not Relevant,I liked a @YouTube video http://t.co/9Vw0uQQi1y Marvel VS DC (Avengers Battle!)
778245632,FALSE,finalized,5,09/02/2015 08:53,Not Relevant,@exoticengram @TheRasputin That Raspy is so cool and he has already figured out TTK's battle shit.
778245633,FALSE,finalized,5,8/29/15 11:40,Not Relevant,@UtahCanary sigh daily battle.
778245634,FALSE,finalized,5,8/29/15 23:08,Not Relevant,@SexyDragonMagic I've come to the realization that I just don't have the attention span for mass battle games. Both painting and playing.
778245635,FALSE,finalized,5,09/01/2015 19:34,Not Relevant,@DetroitPls interested to see who will win this battle
778245636,FALSE,finalized,7,8/27/15 16:11,Not Relevant,Battle of the GOATS  https://t.co/ofECs6tcvC
778245637,FALSE,finalized,5,8/31/15 17:59,Not Relevant,I liked a @YouTube video from @sharpino1990 http://t.co/LU7dgOwtyl PokÌ©mon Omega Ruby and Alpha Sapphire Wi-Fi Battle #05 cjs064 vs
778245638,FALSE,finalized,5,8/28/15 11:34,Not Relevant,STAR WARS POWER OF THE JEDI COLLECTION 1 BATTLE DROID HASBRO - Full read by eBay http://t.co/yI30ZgiZsW http://t.co/2jGVhw7YZs
778245639,FALSE,finalized,5,8/27/15 18:29,Not Relevant,Black Eye 9: A space battle occurred at Star O784 involving 2 fleets totaling 4103 ships with 50 destroyed
778245640,FALSE,finalized,5,09/01/2015 13:53,Not Relevant,After a long battle @Spurs Matt Bonner took care of Brian Scalabrine in knockout this after... (Vine by @NBA) https://t.co/Q3mGYRDHSF
778245641,FALSE,finalized,5,8/27/15 14:53,Relevant,I liked a @YouTube video from @screwattack http://t.co/W5dLLV48cs Knuckles punches into DEATH BATTLE!
778245642,FALSE,finalized,5,8/30/15 5:51,Not Relevant,"#LonePine remembered around Australia as 'descendants' grow via @666canberra #Gallipoli #WW1
http://t.co/T4fvVnRPc5 http://t.co/0zZnbVFUVO"
778245643,FALSE,finalized,5,8/29/15 2:27,Not Relevant,"#LonePine remembered around Australia as 'descendants' grow via @666canberra #Gallipoli #WW1
http://t.co/bwadX8ywqN http://t.co/UPFjy88KvI"
778245644,FALSE,finalized,5,09/01/2015 16:34,Not Relevant,how did I miss that Gary Busey's son plays DIXIE on his electronic green fiddle during the post-battle celebration sequence
778245645,FALSE,finalized,5,8/31/15 22:17,Relevant,News: FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/xteZGjfs8A
778245646,FALSE,finalized,6,8/27/15 16:36,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps #breakingnews
778245647,FALSE,finalized,5,8/29/15 18:44,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/kA0syAhqVW via @usatoday
778245648,FALSE,finalized,5,09/01/2015 17:49,Not Relevant,FedEx no longer will transport bioterror germs http://t.co/qfjjDxes7G via @USATODAY
778245649,FALSE,finalized,5,8/28/15 1:48,Not Relevant,USA TODAY: .@FedEx will no longer to transport bioterror pathogens after ... - http://t.co/iaDlSlqdpd #NewsInTweets http://t.co/o8y1suL4Ow
778245650,FALSE,finalized,5,8/28/15 7:40,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/HQsU8LWltH via @usatoday
778245651,FALSE,finalized,5,8/31/15 22:17,Relevant,Jacksonville Busines FedEx stops shipping potential bioterror pathogens http://t.co/sHzsYmaUSi
778245652,FALSE,finalized,5,8/28/15 1:41,Not Relevant,FedEx will no longer transport bioterror pathogens in wake of anthrax lab mishaps http://t.co/lHpgxc4b8J
778245653,FALSE,finalized,5,8/29/15 12:02,Relevant,.@APHL responds: FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/cGdj3dRso9
778245654,FALSE,finalized,5,8/28/15 3:37,Relevant,#News FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps (say what?): åÊFedEx no... http://t.co/K0Y7xFxmXA #TCOT
778245655,FALSE,finalized,5,8/29/15 4:41,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/1CsEBhPLfh via @usatoday
778245656,FALSE,finalized,5,09/02/2015 08:53,Relevant,FedEx to stop transporting bioterror germs after lab mishaps: FedEx has stopped transporting certain research ... http://t.co/y3dM9uLqxG
778245657,FALSE,finalized,5,09/01/2015 13:40,Not Relevant,FedEx no longer will ship potential bioterror pathogens http://t.co/CHORr2XOVp via @AtlBizChron
778245658,FALSE,finalized,5,8/29/15 9:58,Not Relevant,#frontpage: #Bioterror lab faced secret sanctions. #RickPerry doesn't make the cut for @FoxNews #GOPDebate http://t.co/fZujg7sXJg @USATODAY
778245659,FALSE,finalized,5,09/01/2015 13:41,Not Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/qZQc8WWwcN via @usatoday
778245660,FALSE,finalized,6,8/27/15 15:57,Not Relevant,Unsurprising/still dismaying consequences of how we went about securing pathogen access: http://t.co/D8EFmGyR2d
778245661,FALSE,finalized,5,8/28/15 18:27,Relevant,House Energy &amp;amp; Commerce subcommittee to hold 7/28 hearing of CDC oversight of bioterror labs Army anthrax mishaps. htt‰Û_
778245662,FALSE,finalized,5,09/01/2015 06:44,Relevant,FedEx not willing to transport research specimens of potential bioterror pathogens in wake of anthrax lab mishaps  http://t.co/cM8UnI1mRG
778245663,FALSE,finalized,5,8/28/15 6:19,Relevant,"FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps

http://t.co/SjNKpJ8lEe

#watchcbs19 http://t.co/JiRXfok46c"
778245664,FALSE,finalized,5,8/27/15 19:22,Relevant,#world FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps  http://t.co/wvExJjRG6E
778245665,FALSE,finalized,5,8/28/15 11:46,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/P96rgBbaYL #news #phone #apple #mobile
778245666,FALSE,finalized,5,8/29/15 10:20,Relevant,Latest fallout from biolab safety lapses: FedEx no longer will transport anthrax &amp; select agent research specimens http://t.co/4iOOyIbxyo
778245667,FALSE,finalized,6,8/27/15 16:14,Not Relevant,RT alisonannyoung: EXCLUSIVE: FedEx no longer to transport research specimens of bioterror pathogens in wake of anthrax lab mishaps ‰Û_
778245668,FALSE,finalized,5,8/29/15 20:15,Relevant,Hmm...this could be problem for some researchers: FedEx no longer to transport select agents http://t.co/9vIibxgjAV via @usatoday
778245669,FALSE,finalized,5,8/27/15 14:08,Not Relevant,#world FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps  http://t.co/5zDbTktwW7
778245670,FALSE,finalized,5,8/28/15 7:32,Relevant,#FedEx no longer to transport #bioterror germs in wake of #anthrax lab mishaps http://t.co/Ziw1RWPJkK
778245671,FALSE,finalized,5,8/29/15 23:07,Relevant,FedEx stops shipping potential bioterror pathogens: FedEx Corp. (NYSE: FDX) will no longer deliver packages that‰Û_ http://t.co/CRD6tgIZhG
778245672,FALSE,finalized,6,8/27/15 16:22,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/pWAMG8oZj4
778245673,FALSE,finalized,5,8/27/15 16:51,Relevant,FedEx no longer will ship potential bioterror pathogens - FedEx Corp. (NYSE: FDX) will no longer deliver packages ... http://t.co/2kdq56xTWs
778245674,FALSE,finalized,8,8/27/15 16:15,Not Relevant,Citizens Education Project has acted for years as a watchdog on the Dugway Proving Grounds. http://t.co/NZHXYapLm0
778245675,FALSE,finalized,5,09/01/2015 13:41,Not Relevant,FedEx no longer will ship potential bioterror pathogens - Atlanta Business Chronicle http://t.co/YLLQJljiIQ
778245676,FALSE,finalized,5,8/27/15 16:53,Not Relevant,"Thank you @FedEx for no longer shipping live microbes for the Department of Defense

http://t.co/zAHNEwJrI8"
778245677,FALSE,finalized,5,8/29/15 9:42,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/L04Q4DKvue http://t.co/z5voujEus4
778245678,FALSE,finalized,5,8/30/15 1:51,Not Relevant,FedEx no longer will transport bioterror germs http://t.co/9lam19N5i5 via @USATODAY
778245679,FALSE,finalized,5,09/02/2015 02:53,Relevant,#NowPlaying at #orchardalley in #LES of #nyc 'bioterror- manufactured fear and state repression' @abcnorio #gardens http://t.co/Ba2rRXUgsG
778245680,FALSE,finalized,5,8/28/15 9:46,Not Relevant,FedEx no longer will transport bioterror germs http://t.co/SHrhkfj1bC via @usatoday
778245681,FALSE,finalized,5,8/29/15 10:16,Relevant,In offbeat news @fedex has stopped shipping bioterror pathogens http://t.co/gvXXidHOlF
778245682,FALSE,finalized,5,09/02/2015 10:25,Relevant,[JAX Biz Journal] FedEx stops shipping potential bioterror pathogens http://t.co/R33nCvjovC
778245683,FALSE,finalized,5,09/01/2015 19:59,Relevant,USATODAY: On today's #frontpage: #Bioterror lab faced secret sanctions. #RickPerry doesn't make the cut for FoxNew‰Û_ http://t.co/5uKOHk7SoB
778245684,FALSE,finalized,5,8/30/15 5:51,Not Relevant,#BreakingNews http://t.co/gAN14PW9TG FedEx no longer willing to transport research specimens of potential bioter‰Û_ http://t.co/5n4hUsewLy
778245685,FALSE,finalized,5,8/29/15 12:59,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/RghHkWtKLR #newsdict #news  #FedEx
778245686,FALSE,finalized,5,8/29/15 21:10,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/c0p3SEsqWm via @usatoday
778245687,FALSE,finalized,5,8/29/15 2:40,Relevant,FedEx stops shipping potential bioterror pathogens http://t.co/tkeOAeDQKq #trucking
778245688,FALSE,finalized,5,8/27/15 15:44,Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/MqbYrAvK6h
778245689,FALSE,finalized,5,8/28/15 17:02,Relevant,#FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/S4SiCMYRmH
778245690,FALSE,finalized,5,8/27/15 13:51,Not Relevant,FedEx no longer shipping bioterror germs - WXIA-TV | @scoopit http://t.co/ZQqJrQsbJm
778245691,FALSE,finalized,5,8/30/15 1:51,Not Relevant,FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps http://t.co/hrqCJdovJZ
